sector,school_name,suburb,postcode,phone,public_email,contact_form_url,website_url,source_directory_url,last_verified_date,lat,lon,website_checked,email_validation_status,email_validation_reason
government,Nannup District High School,Nannup,6275,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4089,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.98954,115.76471,true,valid,ok
government,Narembeen District High School,Narembeen,6369,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4090,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.06306,118.39199,true,invalid,invalid_format
government,Norseman District High School,Norseman,6443,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4092,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.19203423,121.7751092,true,invalid,invalid_format
government,Northampton District High School,Northampton,6535,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4093,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.3525,114.6452778,true,valid,ok
government,Northcliffe District High School,Northcliffe,6262,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4094,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.63326,116.11854,true,invalid,invalid_format
government,Pemberton District High School,Pemberton,6260,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4095,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.44821984,116.0457945,true,invalid,invalid_format
government,Quairading District High School,Quairading,6383,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4097,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.00703,117.3989,true,invalid,invalid_format
government,Ravensthorpe District High School,Ravensthorpe,6346,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4098,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.58178278,120.0519307,true,invalid,invalid_format
government,Southern Cross District High School,Southern Cross,6426,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4099,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.23090213,119.3269679,true,invalid,invalid_format
government,Tom Price Senior High School,Tom Price,6751,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4100,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-22.68695,117.79379,true,invalid,invalid_format
government,Toodyay District High School,Toodyay,6566,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4101,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.54831,116.47256,true,valid,ok
government,Wagin District High School,Wagin,6315,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4102,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.31154355,117.3425324,true,invalid,invalid_format
government,Waroona District High School,Waroona,6215,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4103,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.84455,115.92953,true,invalid,invalid_format
government,Wongan Hills District High School,Wongan Hills,6603,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4105,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.89092,116.72098,true,invalid,invalid_format
government,Wyalkatchem District High School,Wyalkatchem,6485,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4107,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.17500367,117.3862385,true,valid,ok
government,Wyndham District High School,Wyndham,6740,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4108,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-15.4878,128.1211,true,valid,ok
government,York District High School,York,6302,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4109,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.89366504,116.76022603,true,invalid,invalid_format
government,Girrawheen Senior High School,Girrawheen,6064,,,https://www.girrawheenshs.wa.edu.au/,http://www.girrawheenshs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.83748611,115.8416951,true,invalid,invalid_format
government,Kambalda West District High School,Kambalda West,6442,,,https://www.kambaldawestdhs.wa.edu.au/search,https://www.kambaldawestdhs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.2063,121.6194,true,invalid,invalid_format
government,Kiara College,Kiara,6054,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4112,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.87614611,115.9349959,true,invalid,invalid_format
government,Lynwood Senior High School,Parkwood,6147,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4113,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.04072356,115.9172295,true,valid,ok
government,Newman Senior High School,Newman,6753,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4114,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-23.36179,119.73369,true,valid,ok
government,Darling Range Sports College,Forrestfield,6058,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4116,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.97568599,116.0095096,true,invalid,invalid_format
government,Swan View Senior High School,Swan View,6056,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4118,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.88792443,116.042974,true,invalid,invalid_format
government,Southern River College,Gosnells,6110,,,https://www.southernrivercollege.wa.edu.au/,http://www.southernrivercollege.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.08510856,115.9815652,true,invalid,invalid_format
government,Greenwood College,Greenwood,6024,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4122,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.82739948,115.7911767,true,invalid,invalid_format
government,East Kimberley College,Kununurra,6743,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4123,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-15.768,128.738,true,invalid,invalid_format
government,Wanneroo Secondary College,Wanneroo,6065,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4125,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.75733956,115.814134,true,invalid,invalid_format
government,Willetton Senior High School,Willetton,6155,,willetton.shs.studentdetails@education.wa.edu.au,https://www.willettonshs.wa.edu.au/,https://www.willettonshs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.05966,115.8791664,true,valid,ok
government,Yule Brook College,Maddington,6109,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4127,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.04822391,116.0078723,true,valid,ok
government,Safety Bay Senior High School,Safety Bay,6169,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4128,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.30428266,115.7406704,true,valid,ok
government,Duncraig Senior High School,Duncraig,6023,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4129,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.821741,115.766277,true,invalid,invalid_format
government,Dongara District High School,Dongara,6525,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4131,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-29.249611,114.928627,true,invalid,invalid_format
government,Cecil Andrews College,Armadale,6112,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4132,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.14178,115.99039,true,invalid,invalid_format
government,Lesmurdie Senior High School,Lesmurdie,6076,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4133,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.012522,116.05164,true,invalid,invalid_format
government,Warwick Senior High School,Warwick,6024,,warwick.shs.enquiries@education.wa.edu.au,https://www.warwickshs.wa.edu.au/contact-us/,http://www.warwickshs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.83721,115.81497,true,valid,ok
government,Gingin District High School,Gingin,6503,,,https://www.gingin.wa.edu.au/,https://www.gingin.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.343194797574185,115.91203300132752,true,invalid,invalid_format
government,North Albany Senior High School,Albany,6330,,,http://www.nashs.wa.edu.au,http://www.nashs.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-34.99129,117.86233,true,invalid,invalid_format
government,Ocean Reef Senior High School,Ocean Reef,6027,,oceanreef.shs.enquiries@education.wa.edu.au,https://www.oceanreef.wa.edu.au/,http://www.oceanreef.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.75984822,115.7381542,true,valid,ok
government,School Of Isolated and Distance Education,Leederville,6007,,side@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4141,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.93585,115.84163,true,valid,ok
government,Mount Magnet District High School,Mount Magnet,6638,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4142,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.05988,117.84612,true,invalid,invalid_format
government,Leeming Senior High School,Leeming,6149,,enrolments@education.wa.edu.au,https://leeming.wa.edu.au/,http://www.leeming.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.07397681,115.8558121,true,valid,ok
government,Woodvale Secondary College,Woodvale,6026,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4144,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.79144804,115.8005276,true,invalid,invalid_format
government,Halls Creek District High School,Halls Creek,6770,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4145,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.22514988,127.6690501,true,invalid,invalid_format
government,Australind Senior High School,Australind,6233,,,https://australind.wa.edu.au/,https://australind.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.2767,115.728,true,invalid,invalid_format
government,Coodanup College,Mandurah,6210,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4148,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.54705,115.75048,true,invalid,invalid_format
government,Fitzroy Valley District High School,Fitzroy Crossing,6765,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4149,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-18.17097,125.57033,true,valid,ok
government,Lakeland Senior High School,South Lake,6164,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4150,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.1085043,115.8464848,true,invalid,invalid_format
government,Leonora District High School,Leonora,6438,,,,https://leonoradhs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-28.88472222,121.3325,true,invalid,invalid_format
government,Christmas Island District High School,Christmas Island,6798,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4152,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-10.4352,105.6686,true,invalid,invalid_format
government,Belridge Secondary College,Beldon,6027,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4153,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.76989045,115.7631461,true,invalid,invalid_format
government,Jurien Bay District High School,Jurien Bay,6516,,,https://www.jdhs.wa.edu.au/,https://www.jdhs.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-30.30654973,115.0403465,true,invalid,invalid_format
government,Cocos Islands District High School,Cocos Island,6799,,teachinwa@education.wa.edu.au,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4157,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-12.188,96.8288,true,valid,ok
government,Ballajura Community College,Ballajura,6066,,,,https://www.bcc.wa.edu.au,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.84412819,115.8915791,true,invalid,invalid_format
government,Warnbro Community High School,Warnbro,6169,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4159,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.34428482,115.7575855,true,invalid,invalid_format
government,Clarkson Community High School,Clarkson,6030,,,http://www.det.wa.edu.au/schoolsonline/home.do,http://www.det.wa.edu.au/schoolsonline/overview.do?schoolID=4160,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.67696876,115.7253623,true,invalid,invalid_format
government,Eaton Community College,Eaton,6232,,,,https://www.eatoncc.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-33.31841654,115.72216971,true,invalid,invalid_format
government,Halls Head College,Halls Head,6210,,,https://hallsheadcollege.wa.edu.au/,https://hallsheadcollege.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-32.55524,115.69274,true,invalid,invalid_format
government,Shenton College,Shenton Park,6008,,,https://www.shenton.wa.edu.au/,https://www.shenton.wa.edu.au/,https://acaraweb.azurewebsites.net/contact-us/acara-data-access,2026-02-20,-31.95766981,115.8039824,true,invalid,invalid_format
